zaxis,yaxis,H,B,C,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Mn,Fe,Ni,Cu,Zn,As,Se,Ag,Sb,Ba,Pb,Bi,U,REE
Al,Si,0.36936936936936937,0.05855855855855856,0.013513513513513514,0.5144144144144144,0.044144144144144144,0.16036036036036036,0.11711711711711711,0.5144144144144144,0.5144144144144144,0.006306306306306306,0.027927927927927927,0.027927927927927927,0.08378378378378379,0.23513513513513515,0.015315315315315315,0.012612612612612612,0.04504504504504504,0.0990990990990991,0.0,0.008108108108108109,0.0036036036036036037,0.002702702702702703,0.0009009009009009009,0.0,0.0018018018018018018,0.01981981981981982,0.010810810810810811,0.0,0.0,0.04684684684684685
Al,P,0.15405405405405406,0.0,0.0036036036036036037,0.17297297297297298,0.02882882882882883,0.043243243243243246,0.025225225225225224,0.17297297297297298,0.006306306306306306,0.17297297297297298,0.009009009009009009,0.0,0.012612612612612612,0.03963963963963964,0.0009009009009009009,0.0036036036036036037,0.032432432432432434,0.03963963963963964,0.0,0.005405405405405406,0.0036036036036036037,0.0009009009009009009,0.0,0.0,0.0,0.010810810810810811,0.0045045045045045045,0.0009009009009009009,0.011711711711711712,0.005405405405405406
Al,S,0.12252252252252252,0.0018018018018018018,0.0045045045045045045,0.13693693693693693,0.018018018018018018,0.036036036036036036,0.014414414414414415,0.13693693693693693,0.027927927927927927,0.009009009009009009,0.13693693693693693,0.014414414414414415,0.018018018018018018,0.03423423423423423,0.0,0.0009009009009009009,0.0036036036036036037,0.013513513513513514,0.0018018018018018018,0.013513513513513514,0.006306306306306306,0.006306306306306306,0.0,0.0,0.0018018018018018018,0.0018018018018018018,0.007207207207207207,0.0,0.0036036036036036037,0.0045045045045045045
Al,Cl,0.02972972972972973,0.002702702702702703,0.002702702702702703,0.04864864864864865,0.002702702702702703,0.01981981981981982,0.005405405405405406,0.04864864864864865,0.027927927927927927,0.0,0.014414414414414415,0.04864864864864865,0.00990990990990991,0.02072072072072072,0.0009009009009009009,0.0,0.0,0.002702702702702703,0.0,0.0045045045045045045,0.0,0.0,0.0009009009009009009,0.0,0.0009009009009009009,0.002702702702702703,0.0036036036036036037,0.0,0.0,0.0
Al,K,0.07387387387387387,0.005405405405405406,0.0,0.11801801801801802,0.014414414414414415,0.02882882882882883,0.01981981981981982,0.11891891891891893,0.08378378378378379,0.012612612612612612,0.018018018018018018,0.00990990990990991,0.11891891891891893,0.036036036036036036,0.002702702702702703,0.0009009009009009009,0.006306306306306306,0.021621621621621623,0.0,0.0036036036036036037,0.002702702702702703,0.006306306306306306,0.0,0.0,0.0,0.0009009009009009009,0.0,0.0,0.0,0.0
Al,Ca,0.24594594594594596,0.024324324324324326,0.011711711711711712,0.33153153153153153,0.05405405405405406,0.09099099099099099,0.07927927927927927,0.3396396396396396,0.23513513513513515,0.03963963963963964,0.03423423423423423,0.02072072072072072,0.036036036036036036,0.3396396396396396,0.00990990990990991,0.008108108108108109,0.021621621621621623,0.08198198198198198,0.0,0.005405405405405406,0.0009009009009009009,0.009009009009009009,0.0,0.0,0.0018018018018018018,0.007207207207207207,0.007207207207207207,0.0,0.0,0.03783783783783784
Al,Ti,0.009009009009009009,0.002702702702702703,0.0,0.02252252252252252,0.0,0.005405405405405406,0.009009009009009009,0.02252252252252252,0.015315315315315315,0.0009009009009009009,0.0,0.0009009009009009009,0.002702702702702703,0.00990990990990991,0.02252252252252252,0.0,0.0,0.007207207207207207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009009009009009009,0.0,0.0,0.0,0.0018018018018018018
Al,V,0.027927927927927927,0.0009009009009009009,0.0009009009009009009,0.03153153153153153,0.0018018018018018018,0.0045045045045045045,0.005405405405405406,0.03153153153153153,0.012612612612612612,0.0036036036036036037,0.0009009009009009009,0.0,0.0009009009009009009,0.008108108108108109,0.0,0.03153153153153153,0.0036036036036036037,0.0018018018018018018,0.0009009009009009009,0.0018018018018018018,0.0018018018018018018,0.0,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0,0.0018018018018018018,0.002702702702702703
Al,Mn,0.06666666666666667,0.006306306306306306,0.0018018018018018018,0.08198198198198198,0.006306306306306306,0.017117117117117116,0.014414414414414415,0.08198198198198198,0.04504504504504504,0.032432432432432434,0.0036036036036036037,0.0,0.006306306306306306,0.021621621621621623,0.0,0.0036036036036036037,0.08198198198198198,0.016216216216216217,0.0,0.0,0.0018018018018018018,0.0009009009009009009,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0018018018018018018,0.0,0.0,0.011711711711711712
Al,Fe,0.12432432432432433,0.014414414414414415,0.0018018018018018018,0.16576576576576577,0.012612612612612612,0.04684684684684685,0.02972972972972973,0.17117117117117117,0.0990990990990991,0.03963963963963964,0.013513513513513514,0.002702702702702703,0.021621621621621623,0.08198198198198198,0.007207207207207207,0.0018018018018018018,0.016216216216216217,0.17117117117117117,0.002702702702702703,0.002702702702702703,0.0018018018018018018,0.0,0.0,0.0,0.0009009009009009009,0.005405405405405406,0.0045045045045045045,0.0,0.0009009009009009009,0.01891891891891892
