zaxis,yaxis,H,B,C,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Mn,Fe,Ni,Cu,Zn,As,Se,Ag,Sb,Ba,Pb,Bi,U,REE
Sb,O,0.11550151975683891,0.00911854103343465,0.0,0.303951367781155,0.00303951367781155,0.03343465045592705,0.02735562310030395,0.030395136778115502,0.0243161094224924,0.0,0.060790273556231005,0.030395136778115502,0.00911854103343465,0.0547112462006079,0.015197568389057751,0.0060790273556231,0.0547112462006079,0.07598784194528875,0.00911854103343465,0.030395136778115502,0.02127659574468085,0.06382978723404255,0.0,0.0060790273556231,0.303951367781155,0.0,0.0486322188449848,0.00303951367781155,0.0,0.0
Sb,F,0.00303951367781155,0.0,0.0,0.00303951367781155,0.00303951367781155,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.0,0.0,0.0,0.0
Sb,Na,0.02127659574468085,0.0,0.0,0.03343465045592705,0.00303951367781155,0.03343465045592705,0.0,0.0,0.0,0.0,0.00911854103343465,0.00303951367781155,0.0060790273556231,0.00303951367781155,0.00303951367781155,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.00911854103343465,0.0,0.0,0.03343465045592705,0.0,0.00303951367781155,0.0,0.0,0.0
Sb,Mg,0.0060790273556231,0.00911854103343465,0.0,0.02735562310030395,0.0,0.0,0.02735562310030395,0.00911854103343465,0.0060790273556231,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.0,0.015197568389057751,0.015197568389057751,0.0,0.0,0.00303951367781155,0.0,0.0,0.0,0.02735562310030395,0.0,0.0,0.0,0.0,0.0
Sb,Al,0.0182370820668693,0.00303951367781155,0.0,0.030395136778115502,0.0,0.0,0.00911854103343465,0.030395136778115502,0.0060790273556231,0.0,0.0060790273556231,0.00303951367781155,0.0,0.0060790273556231,0.00303951367781155,0.00303951367781155,0.0060790273556231,0.0121580547112462,0.0,0.00911854103343465,0.00303951367781155,0.00303951367781155,0.0,0.0,0.030395136778115502,0.0,0.00303951367781155,0.0,0.0,0.0
Sb,Si,0.00911854103343465,0.0,0.0,0.0243161094224924,0.0,0.0,0.0060790273556231,0.0060790273556231,0.0243161094224924,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.0,0.0182370820668693,0.0121580547112462,0.0,0.0,0.00303951367781155,0.00303951367781155,0.0,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0
Sb,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sb,S,0.030395136778115502,0.0,0.0,0.060790273556231005,0.0,0.00911854103343465,0.0,0.0060790273556231,0.0,0.0,0.60790273556231,0.0182370820668693,0.0121580547112462,0.0060790273556231,0.0,0.00911854103343465,0.0364741641337386,0.060790273556231005,0.02735562310030395,0.16717325227963525,0.02127659574468085,0.19756838905775076,0.00303951367781155,0.22492401215805471,0.60790273556231,0.0,0.2978723404255319,0.06382978723404255,0.0,0.0
Sb,Cl,0.00911854103343465,0.0,0.0,0.030395136778115502,0.0,0.00303951367781155,0.0,0.00303951367781155,0.0,0.0,0.0182370820668693,0.03951367781155015,0.0,0.0060790273556231,0.0,0.0,0.0,0.0,0.0,0.0121580547112462,0.0,0.0121580547112462,0.0,0.00303951367781155,0.03951367781155015,0.0,0.02735562310030395,0.0,0.0,0.0
Sb,K,0.00911854103343465,0.0,0.0,0.00911854103343465,0.0,0.0060790273556231,0.0,0.0,0.0,0.0,0.0121580547112462,0.0,0.0121580547112462,0.0,0.0,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.00303951367781155,0.0,0.0,0.0121580547112462,0.0,0.00303951367781155,0.0,0.0,0.0
Sb,Ca,0.0182370820668693,0.0,0.0,0.0547112462006079,0.00303951367781155,0.00303951367781155,0.00303951367781155,0.0060790273556231,0.00303951367781155,0.0,0.0060790273556231,0.0060790273556231,0.0,0.0547112462006079,0.0060790273556231,0.0,0.0060790273556231,0.015197568389057751,0.0,0.0060790273556231,0.0,0.0121580547112462,0.0,0.0,0.0547112462006079,0.0,0.00303951367781155,0.0,0.0,0.0
Sb,Ti,0.0121580547112462,0.0,0.0,0.015197568389057751,0.0,0.00303951367781155,0.0,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0060790273556231,0.015197568389057751,0.00303951367781155,0.00303951367781155,0.0060790273556231,0.0,0.00303951367781155,0.0,0.0060790273556231,0.0,0.0,0.015197568389057751,0.0,0.0,0.0,0.0,0.0
Sb,V,0.00303951367781155,0.0,0.0,0.0060790273556231,0.0,0.0,0.0,0.00303951367781155,0.0,0.0,0.00911854103343465,0.0,0.0,0.0,0.00303951367781155,0.015197568389057751,0.0,0.00303951367781155,0.0,0.0060790273556231,0.0,0.00911854103343465,0.0,0.0,0.015197568389057751,0.0,0.00303951367781155,0.0,0.0,0.0
Sb,Mn,0.00911854103343465,0.00911854103343465,0.0,0.0547112462006079,0.0,0.0,0.015197568389057751,0.0060790273556231,0.0182370820668693,0.0,0.0364741641337386,0.0,0.0,0.0060790273556231,0.00303951367781155,0.0,0.0911854103343465,0.02735562310030395,0.0,0.00303951367781155,0.00303951367781155,0.02127659574468085,0.0,0.0182370820668693,0.0911854103343465,0.0,0.0243161094224924,0.0,0.0,0.0
Sb,Fe,0.0243161094224924,0.0060790273556231,0.0,0.07598784194528875,0.0,0.0,0.015197568389057751,0.0121580547112462,0.0121580547112462,0.0,0.060790273556231005,0.0,0.0,0.015197568389057751,0.0060790273556231,0.00303951367781155,0.02735562310030395,0.13677811550151975,0.0060790273556231,0.0243161094224924,0.0060790273556231,0.02735562310030395,0.00303951367781155,0.0243161094224924,0.13677811550151975,0.0,0.02735562310030395,0.00911854103343465,0.0,0.0
Sb,Ni,0.0060790273556231,0.0,0.0,0.00911854103343465,0.0,0.0,0.0,0.0,0.0,0.0,0.02735562310030395,0.0,0.0,0.0,0.0,0.0,0.0,0.0060790273556231,0.05167173252279635,0.0121580547112462,0.0,0.00911854103343465,0.0,0.0,0.05167173252279635,0.0,0.00303951367781155,0.0060790273556231,0.0,0.0
Sb,Cu,0.02127659574468085,0.0,0.0,0.030395136778115502,0.0,0.00303951367781155,0.0,0.00911854103343465,0.0,0.0,0.16717325227963525,0.0121580547112462,0.00303951367781155,0.0060790273556231,0.00303951367781155,0.0060790273556231,0.00303951367781155,0.0243161094224924,0.0121580547112462,0.22492401215805471,0.02735562310030395,0.057750759878419454,0.030395136778115502,0.060790273556231005,0.22492401215805471,0.0,0.06382978723404255,0.0243161094224924,0.0,0.0
Sb,Zn,0.015197568389057751,0.0,0.0,0.02127659574468085,0.0,0.0,0.00303951367781155,0.00303951367781155,0.00303951367781155,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.00303951367781155,0.0060790273556231,0.0,0.02735562310030395,0.04559270516717325,0.015197568389057751,0.00303951367781155,0.015197568389057751,0.04559270516717325,0.0,0.00303951367781155,0.0,0.0,0.0
Sb,As,0.0425531914893617,0.0,0.0,0.06382978723404255,0.0,0.00911854103343465,0.0,0.00303951367781155,0.00303951367781155,0.0,0.19756838905775076,0.0121580547112462,0.00303951367781155,0.0121580547112462,0.0060790273556231,0.00911854103343465,0.02127659574468085,0.02735562310030395,0.00911854103343465,0.057750759878419454,0.015197568389057751,0.2796352583586626,0.00303951367781155,0.0790273556231003,0.2796352583586626,0.0,0.10638297872340426,0.00303951367781155,0.0,0.0
Sb,Se,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.030395136778115502,0.00303951367781155,0.00303951367781155,0.03951367781155015,0.0060790273556231,0.03951367781155015,0.0,0.0,0.0,0.0,0.0
Sb,Ag,0.0,0.0,0.0,0.0060790273556231,0.0,0.0,0.0,0.0,0.0,0.0,0.22492401215805471,0.00303951367781155,0.0,0.0,0.0,0.0,0.0182370820668693,0.0243161094224924,0.0,0.060790273556231005,0.015197568389057751,0.0790273556231003,0.0060790273556231,0.24012158054711247,0.24012158054711247,0.0,0.13069908814589665,0.030395136778115502,0.0,0.0
Sb,Sb,0.11550151975683891,0.00911854103343465,0.0,0.303951367781155,0.00303951367781155,0.03343465045592705,0.02735562310030395,0.030395136778115502,0.0243161094224924,0.0,0.60790273556231,0.03951367781155015,0.0121580547112462,0.0547112462006079,0.015197568389057751,0.015197568389057751,0.0911854103343465,0.13677811550151975,0.05167173252279635,0.22492401215805471,0.04559270516717325,0.2796352583586626,0.03951367781155015,0.24012158054711247,1.0,0.0,0.331306990881459,0.0729483282674772,0.0,0.0
Sb,Ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sb,Pb,0.0121580547112462,0.0,0.0,0.0486322188449848,0.0,0.00303951367781155,0.0,0.00303951367781155,0.0,0.0,0.2978723404255319,0.02735562310030395,0.00303951367781155,0.00303951367781155,0.0,0.00303951367781155,0.0243161094224924,0.02735562310030395,0.00303951367781155,0.06382978723404255,0.00303951367781155,0.10638297872340426,0.0,0.13069908814589665,0.331306990881459,0.0,0.331306990881459,0.05167173252279635,0.0,0.0
Sb,Bi,0.0,0.0,0.0,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.00911854103343465,0.0060790273556231,0.0243161094224924,0.0,0.00303951367781155,0.0,0.030395136778115502,0.0729483282674772,0.0,0.05167173252279635,0.0729483282674772,0.0,0.0
Sb,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sb,REE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ba,H,0.6131386861313869,0.021897810218978103,0.058394160583941604,0.6131386861313869,0.12043795620437957,0.23357664233576642,0.08759124087591241,0.20072992700729927,0.354014598540146,0.13138686131386862,0.021897810218978103,0.043795620437956206,0.14963503649635038,0.17153284671532848,0.17153284671532848,0.04744525547445255,0.12773722627737227,0.17153284671532848,0.0,0.0072992700729927005,0.0072992700729927005,0.032846715328467155,0.0036496350364963502,0.0,0.0,0.6131386861313869,0.014598540145985401,0.0,0.05474452554744526,0.06569343065693431
Ba,B,0.021897810218978103,0.05474452554744526,0.0,0.05474452554744526,0.021897810218978103,0.014598540145985401,0.0072992700729927005,0.0,0.05474452554744526,0.0036496350364963502,0.0,0.014598540145985401,0.014598540145985401,0.025547445255474453,0.021897810218978103,0.0036496350364963502,0.0036496350364963502,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05474452554744526,0.010948905109489052,0.0,0.0,0.014598540145985401
Ba,C,0.058394160583941604,0.0,0.1386861313868613,0.1386861313868613,0.05474452554744526,0.051094890510948905,0.010948905109489052,0.025547445255474453,0.029197080291970802,0.01824817518248175,0.0036496350364963502,0.010948905109489052,0.0036496350364963502,0.06569343065693431,0.0036496350364963502,0.0036496350364963502,0.0,0.010948905109489052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386861313868613,0.0,0.0,0.0,0.06204379562043796
